Bank_code,Period,Item,Scenario,AMOUNT
NHBDILHZTYCNBV5UYZ31,201612,993425,2,0
NHBDILHZTYCNBV5UYZ31,201612,993425,3,0
NHBDILHZTYCNBV5UYZ31,201312,993426,1,-136.0219671
NHBDILHZTYCNBV5UYZ31,201412,993426,2,-136.0219671
NHBDILHZTYCNBV5UYZ31,201412,993426,3,-136.0219671
NHBDILHZTYCNBV5UYZ31,201512,993426,2,0
NHBDILHZTYCNBV5UYZ31,201512,993426,3,0
NHBDILHZTYCNBV5UYZ31,201612,993426,2,0
NHBDILHZTYCNBV5UYZ31,201612,993426,3,0
NHBDILHZTYCNBV5UYZ31,201312,993427,1,0
NHBDILHZTYCNBV5UYZ31,201412,993427,2,0
NHBDILHZTYCNBV5UYZ31,201412,993427,3,0
NHBDILHZTYCNBV5UYZ31,201512,993427,2,0
NHBDILHZTYCNBV5UYZ31,201512,993427,3,0
NHBDILHZTYCNBV5UYZ31,201612,993427,2,0
NHBDILHZTYCNBV5UYZ31,201612,993427,3,0
NHBDILHZTYCNBV5UYZ31,201312,993428,1,0
NHBDILHZTYCNBV5UYZ31,201412,993428,2,0
NHBDILHZTYCNBV5UYZ31,201412,993428,3,0
NHBDILHZTYCNBV5UYZ31,201512,993428,2,0
NHBDILHZTYCNBV5UYZ31,201512,993428,3,0
NHBDILHZTYCNBV5UYZ31,201612,993428,2,0
NHBDILHZTYCNBV5UYZ31,201612,993428,3,0
NHBDILHZTYCNBV5UYZ31,201312,993429,1,-136.0219671
NHBDILHZTYCNBV5UYZ31,201412,993429,2,-136.0219671
NHBDILHZTYCNBV5UYZ31,201412,993429,3,-136.0219671
NHBDILHZTYCNBV5UYZ31,201512,993429,2,0
NHBDILHZTYCNBV5UYZ31,201512,993429,3,0
NHBDILHZTYCNBV5UYZ31,201612,993429,2,0
NHBDILHZTYCNBV5UYZ31,201612,993429,3,0
NHBDILHZTYCNBV5UYZ31,201312,993430,1,1185.508071
NHBDILHZTYCNBV5UYZ31,201412,993430,2,1185.508071
NHBDILHZTYCNBV5UYZ31,201412,993430,3,1185.508071
NHBDILHZTYCNBV5UYZ31,201512,993430,2,1185.508071
NHBDILHZTYCNBV5UYZ31,201512,993430,3,1185.508071
NHBDILHZTYCNBV5UYZ31,201612,993430,2,1185.508071
NHBDILHZTYCNBV5UYZ31,201612,993430,3,1185.508071
NHBDILHZTYCNBV5UYZ31,201312,993431,1,0
NHBDILHZTYCNBV5UYZ31,201412,993431,2,0
NHBDILHZTYCNBV5UYZ31,201412,993431,3,0
NHBDILHZTYCNBV5UYZ31,201512,993431,2,0
NHBDILHZTYCNBV5UYZ31,201512,993431,3,0
NHBDILHZTYCNBV5UYZ31,201612,993431,2,0
NHBDILHZTYCNBV5UYZ31,201612,993431,3,0
NHBDILHZTYCNBV5UYZ31,201312,993432,1,11212.603901
NHBDILHZTYCNBV5UYZ31,201412,993432,2,11975.978381
NHBDILHZTYCNBV5UYZ31,201412,993432,3,11549.847043
NHBDILHZTYCNBV5UYZ31,201512,993432,2,12901.747093
NHBDILHZTYCNBV5UYZ31,201512,993432,3,11825.621885
NHBDILHZTYCNBV5UYZ31,201612,993432,2,13669.614738
NHBDILHZTYCNBV5UYZ31,201612,993432,3,12071.550021
NHBDILHZTYCNBV5UYZ31,201312,993433,1,307.83853293
NHBDILHZTYCNBV5UYZ31,201412,993433,2,307.83853293
NHBDILHZTYCNBV5UYZ31,201412,993433,3,307.83853293
NHBDILHZTYCNBV5UYZ31,201512,993433,2,307.83853293
NHBDILHZTYCNBV5UYZ31,201512,993433,3,307.83853293
NHBDILHZTYCNBV5UYZ31,201612,993433,2,307.83853293
NHBDILHZTYCNBV5UYZ31,201612,993433,3,307.83853293
NHBDILHZTYCNBV5UYZ31,201312,993434,1,53745.7466
NHBDILHZTYCNBV5UYZ31,201412,993434,2,54361.789523
NHBDILHZTYCNBV5UYZ31,201412,993434,3,57300.085141
NHBDILHZTYCNBV5UYZ31,201512,993434,2,54548.728675
NHBDILHZTYCNBV5UYZ31,201512,993434,3,62165.059396
NHBDILHZTYCNBV5UYZ31,201612,993434,2,56280.844519
NHBDILHZTYCNBV5UYZ31,201612,993434,3,64561.692347
NHBDILHZTYCNBV5UYZ31,201312,993435,1,1748.0711171
NHBDILHZTYCNBV5UYZ31,201412,993435,2,0
NHBDILHZTYCNBV5UYZ31,201412,993435,3,0
NHBDILHZTYCNBV5UYZ31,201512,993435,2,0
NHBDILHZTYCNBV5UYZ31,201512,993435,3,0
NHBDILHZTYCNBV5UYZ31,201612,993435,2,0
NHBDILHZTYCNBV5UYZ31,201612,993435,3,0
NHBDILHZTYCNBV5UYZ31,201312,993436,1,596.10868836
NHBDILHZTYCNBV5UYZ31,201412,993436,2,0
NHBDILHZTYCNBV5UYZ31,201412,993436,3,0
NHBDILHZTYCNBV5UYZ31,201512,993436,2,0
NHBDILHZTYCNBV5UYZ31,201512,993436,3,0
NHBDILHZTYCNBV5UYZ31,201612,993436,2,0
NHBDILHZTYCNBV5UYZ31,201612,993436,3,0
NHBDILHZTYCNBV5UYZ31,201312,993437,1,454.54545455
NHBDILHZTYCNBV5UYZ31,201412,993437,2,0
NHBDILHZTYCNBV5UYZ31,201412,993437,3,0
NHBDILHZTYCNBV5UYZ31,201512,993437,2,0
NHBDILHZTYCNBV5UYZ31,201512,993437,3,0
NHBDILHZTYCNBV5UYZ31,201612,993437,2,0
NHBDILHZTYCNBV5UYZ31,201612,993437,3,0
NHBDILHZTYCNBV5UYZ31,201312,993438,1,-1139.215029
NHBDILHZTYCNBV5UYZ31,201412,993438,2,0
NHBDILHZTYCNBV5UYZ31,201412,993438,3,0
NHBDILHZTYCNBV5UYZ31,201512,993438,2,0
NHBDILHZTYCNBV5UYZ31,201512,993438,3,0
NHBDILHZTYCNBV5UYZ31,201612,993438,2,0
NHBDILHZTYCNBV5UYZ31,201612,993438,3,0
NHBDILHZTYCNBV5UYZ31,201312,993439,1,0
NHBDILHZTYCNBV5UYZ31,201412,993439,2,0
NHBDILHZTYCNBV5UYZ31,201412,993439,3,0
NHBDILHZTYCNBV5UYZ31,201512,993439,2,0
NHBDILHZTYCNBV5UYZ31,201512,993439,3,0
NHBDILHZTYCNBV5UYZ31,201612,993439,2,0
NHBDILHZTYCNBV5UYZ31,201612,993439,3,0
NHBDILHZTYCNBV5UYZ31,201312,993440,1,0
NHBDILHZTYCNBV5UYZ31,201412,993440,2,0
NHBDILHZTYCNBV5UYZ31,201412,993440,3,0
NHBDILHZTYCNBV5UYZ31,201512,993440,2,0
NHBDILHZTYCNBV5UYZ31,201512,993440,3,0
NHBDILHZTYCNBV5UYZ31,201612,993440,2,0
NHBDILHZTYCNBV5UYZ31,201612,993440,3,0
NHBDILHZTYCNBV5UYZ31,201312,993441,1,0.1865653836
NHBDILHZTYCNBV5UYZ31,201412,993441,2,0.1984936553
NHBDILHZTYCNBV5UYZ31,201412,993441,3,0.1808782473
NHBDILHZTYCNBV5UYZ31,201512,993441,2,0.2147848228
NHBDILHZTYCNBV5UYZ31,201512,993441,3,0.171159071
NHBDILHZTYCNBV5UYZ31,201612,993441,2,0.2218180408
NHBDILHZTYCNBV5UYZ31,201612,993441,3,0.1686145693
NHBDILHZTYCNBV5UYZ31,201312,993442,1,0.2086230932
NHBDILHZTYCNBV5UYZ31,201412,993442,2,0.2203014008
NHBDILHZTYCNBV5UYZ31,201412,993442,3,0.2015677117
NHBDILHZTYCNBV5UYZ31,201512,993442,2,0.2365178329
NHBDILHZTYCNBV5UYZ31,201512,993442,3,0.190229399
NHBDILHZTYCNBV5UYZ31,201612,993442,2,0.2428821894
NHBDILHZTYCNBV5UYZ31,201612,993442,3,0.1869769763
NHBDILHZTYCNBV5UYZ31,201312,993443,1,0.214350775
NHBDILHZTYCNBV5UYZ31,201412,993443,2,0.2259641749
NHBDILHZTYCNBV5UYZ31,201412,993443,3,0.206940104
NHBDILHZTYCNBV5UYZ31,201512,993443,2,0.2421612006
NHBDILHZTYCNBV5UYZ31,201512,993443,3,0.1951813533
NHBDILHZTYCNBV5UYZ31,201612,993443,2,0.2483518751
NHBDILHZTYCNBV5UYZ31,201612,993443,3,0.1917451062
NHBDILHZTYCNBV5UYZ31,201412,993444,2,4348.9431618
NHBDILHZTYCNBV5UYZ31,201412,993444,3,3151.5046828
NHBDILHZTYCNBV5UYZ31,201512,993444,2,4363.898294
NHBDILHZTYCNBV5UYZ31,201512,993444,3,3419.0782668
NHBDILHZTYCNBV5UYZ31,201612,993444,2,4502.4675615
NHBDILHZTYCNBV5UYZ31,201612,993444,3,3550.8930791
NHBDILHZTYCNBV5UYZ31,201412,993445,2,0
NHBDILHZTYCNBV5UYZ31,201412,993445,3,0
NHBDILHZTYCNBV5UYZ31,201512,993445,2,0
NHBDILHZTYCNBV5UYZ31,201512,993445,3,0
NHBDILHZTYCNBV5UYZ31,201612,993445,2,0
NHBDILHZTYCNBV5UYZ31,201612,993445,3,0
NHBDILHZTYCNBV5UYZ31,201412,993446,3,0
NHBDILHZTYCNBV5UYZ31,201512,993446,3,0
NHBDILHZTYCNBV5UYZ31,201612,993446,3,0
NHBDILHZTYCNBV5UYZ31,201412,993447,3,0
NHBDILHZTYCNBV5UYZ31,201512,993447,3,0
NHBDILHZTYCNBV5UYZ31,201612,993447,3,0
NHBDILHZTYCNBV5UYZ31,201612,993448,2,0.2218180408
NHBDILHZTYCNBV5UYZ31,201612,993448,3,0.1686145693
NHBDILHZTYCNBV5UYZ31,201312,993501,2,0
NHBDILHZTYCNBV5UYZ31,201412,993501,2,0
NHBDILHZTYCNBV5UYZ31,201412,993501,3,0
NHBDILHZTYCNBV5UYZ31,201512,993501,2,0
NHBDILHZTYCNBV5UYZ31,201512,993501,3,0
NHBDILHZTYCNBV5UYZ31,201612,993501,2,0
NHBDILHZTYCNBV5UYZ31,201612,993501,3,0
NHBDILHZTYCNBV5UYZ31,999912,993501,2,0
NHBDILHZTYCNBV5UYZ31,999912,993501,3,0
NHBDILHZTYCNBV5UYZ31,201312,993502,2,0
NHBDILHZTYCNBV5UYZ31,201412,993502,2,0
NHBDILHZTYCNBV5UYZ31,201412,993502,3,0
NHBDILHZTYCNBV5UYZ31,201512,993502,2,0
NHBDILHZTYCNBV5UYZ31,201512,993502,3,0
NHBDILHZTYCNBV5UYZ31,201612,993502,2,0
NHBDILHZTYCNBV5UYZ31,201612,993502,3,0
NHBDILHZTYCNBV5UYZ31,999912,993502,2,0
NHBDILHZTYCNBV5UYZ31,999912,993502,3,0
NHBDILHZTYCNBV5UYZ31,201312,993601,1,0
NHBDILHZTYCNBV5UYZ31,201412,993601,2,0
NHBDILHZTYCNBV5UYZ31,201412,993601,3,0
NHBDILHZTYCNBV5UYZ31,201512,993601,2,0
NHBDILHZTYCNBV5UYZ31,201512,993601,3,0
NHBDILHZTYCNBV5UYZ31,201612,993601,2,0
NHBDILHZTYCNBV5UYZ31,201612,993601,3,0
NHBDILHZTYCNBV5UYZ31,201312,993602,1,0
NHBDILHZTYCNBV5UYZ31,201412,993602,2,0
NHBDILHZTYCNBV5UYZ31,201412,993602,3,0
NHBDILHZTYCNBV5UYZ31,201512,993602,2,0
NHBDILHZTYCNBV5UYZ31,201512,993602,3,0
NHBDILHZTYCNBV5UYZ31,201612,993602,2,0
NHBDILHZTYCNBV5UYZ31,201612,993602,3,0
NHBDILHZTYCNBV5UYZ31,201312,993603,1,
NHBDILHZTYCNBV5UYZ31,201412,993603,2,
NHBDILHZTYCNBV5UYZ31,201412,993603,3,
NHBDILHZTYCNBV5UYZ31,201512,993603,2,
NHBDILHZTYCNBV5UYZ31,201512,993603,3,
NHBDILHZTYCNBV5UYZ31,201612,993603,2,
NHBDILHZTYCNBV5UYZ31,201612,993603,3,
NHBDILHZTYCNBV5UYZ31,201409,993701,1,0
NHBDILHZTYCNBV5UYZ31,201409,993702,1,0
NHBDILHZTYCNBV5UYZ31,201409,993703,1,0
NHBDILHZTYCNBV5UYZ31,201409,993704,1,0
NHBDILHZTYCNBV5UYZ31,201409,993705,1,0
NHBDILHZTYCNBV5UYZ31,201409,993706,1,0
NHBDILHZTYCNBV5UYZ31,201409,993707,1,0
O2RNE8IBXP4R0TD8PU41,201312,992801,1,5691.1122854
O2RNE8IBXP4R0TD8PU41,201312,992802,1,4263.4741456
O2RNE8IBXP4R0TD8PU41,201312,992803,1,36632.695675
O2RNE8IBXP4R0TD8PU41,201612,992803,3,30718.807237
O2RNE8IBXP4R0TD8PU41,201612,992803,2,37574.074291
O2RNE8IBXP4R0TD8PU41,201312,992804,1,343114.74258
O2RNE8IBXP4R0TD8PU41,201612,992804,3,377058.79477
O2RNE8IBXP4R0TD8PU41,201612,992804,2,355652.70131
O2RNE8IBXP4R0TD8PU41,201312,992805,1,0.1067651463
O2RNE8IBXP4R0TD8PU41,201612,992805,3,0.0814695418
O2RNE8IBXP4R0TD8PU41,201612,992805,2,0.1056482185
O2RNE8IBXP4R0TD8PU41,201612,992806,3,7956.9302148
O2RNE8IBXP4R0TD8PU41,201612,992806,2,13037.998032
O2RNE8IBXP4R0TD8PU41,201612,992807,3,14352.755849
O2RNE8IBXP4R0TD8PU41,201612,992807,2,8015.7189364
O2RNE8IBXP4R0TD8PU41,201612,992808,3,4564.3987355
O2RNE8IBXP4R0TD8PU41,201612,992808,2,3532.0015038
O2RNE8IBXP4R0TD8PU41,201612,992809,3,344.17939463
O2RNE8IBXP4R0TD8PU41,201612,992810,3,20738.233712
O2RNE8IBXP4R0TD8PU41,201612,992810,2,28452.216105
O2RNE8IBXP4R0TD8PU41,201612,992811,3,0
O2RNE8IBXP4R0TD8PU41,201612,992812,3,4151.0769231
O2RNE8IBXP4R0TD8PU41,201612,992813,3,0
O2RNE8IBXP4R0TD8PU41,201312,993001,1,10484.675
O2RNE8IBXP4R0TD8PU41,201412,993001,2,10219.97653
O2RNE8IBXP4R0TD8PU41,201412,993001,3,10072.220666
O2RNE8IBXP4R0TD8PU41,201512,993001,2,10155.508553
O2RNE8IBXP4R0TD8PU41,201512,993001,3,9540.175677
O2RNE8IBXP4R0TD8PU41,201612,993001,2,10046.165461
O2RNE8IBXP4R0TD8PU41,201612,993001,3,8810.8732907
O2RNE8IBXP4R0TD8PU41,201412,993002,2,2628.1479148
O2RNE8IBXP4R0TD8PU41,201412,993002,3,2111.9492989
O2RNE8IBXP4R0TD8PU41,201512,993002,2,3334.5482155
O2RNE8IBXP4R0TD8PU41,201512,993002,3,3024.829046
O2RNE8IBXP4R0TD8PU41,201612,993002,2,3687.7483659
O2RNE8IBXP4R0TD8PU41,201612,993002,3,3481.2689196
O2RNE8IBXP4R0TD8PU41,201412,993003,2,-1766.000752
O2RNE8IBXP4R0TD8PU41,201412,993003,3,-2282.199368
O2RNE8IBXP4R0TD8PU41,201512,993003,2,-1059.600451
O2RNE8IBXP4R0TD8PU41,201512,993003,3,-1369.319621
O2RNE8IBXP4R0TD8PU41,201612,993003,2,-706.4003008
O2RNE8IBXP4R0TD8PU41,201612,993003,3,-912.8797471
O2RNE8IBXP4R0TD8PU41,201312,993004,1,3453.8932513
O2RNE8IBXP4R0TD8PU41,201412,993004,2,3165.3594543
O2RNE8IBXP4R0TD8PU41,201412,993004,3,2719.945813
O2RNE8IBXP4R0TD8PU41,201512,993004,2,3165.3594543
O2RNE8IBXP4R0TD8PU41,201512,993004,3,2719.945813
O2RNE8IBXP4R0TD8PU41,201612,993004,2,3165.3594543
O2RNE8IBXP4R0TD8PU41,201612,993004,3,2719.945813
O2RNE8IBXP4R0TD8PU41,201312,993005,1,5691.1122854
O2RNE8IBXP4R0TD8PU41,201412,993005,2,3836.7587753
O2RNE8IBXP4R0TD8PU41,201412,993005,3,2489.3744041
O2RNE8IBXP4R0TD8PU41,201512,993005,2,4478.6910996
O2RNE8IBXP4R0TD8PU41,201512,993005,3,2870.2091618
O2RNE8IBXP4R0TD8PU41,201612,993005,2,4722.5481575
O2RNE8IBXP4R0TD8PU41,201612,993005,3,2597.346649
O2RNE8IBXP4R0TD8PU41,201312,993006,1,-4242.904242
O2RNE8IBXP4R0TD8PU41,201412,993006,2,-2965.714399
O2RNE8IBXP4R0TD8PU41,201412,993006,3,-4083.015589
O2RNE8IBXP4R0TD8PU41,201512,993006,2,-2657.064427
O2RNE8IBXP4R0TD8PU41,201512,993006,3,-4626.903619
O2RNE8IBXP4R0TD8PU41,201612,993006,2,-2331.43411
O2RNE8IBXP4R0TD8PU41,201612,993006,3,-4256.330641
O2RNE8IBXP4R0TD8PU41,201312,993007,1,-4252.710242
O2RNE8IBXP4R0TD8PU41,201412,993007,2,-2947.065329
O2RNE8IBXP4R0TD8PU41,201412,993007,3,-4040.596478
O2RNE8IBXP4R0TD8PU41,201512,993007,2,-2645.874985
O2RNE8IBXP4R0TD8PU41,201512,993007,3,-4601.262184
O2RNE8IBXP4R0TD8PU41,201612,993007,2,-2323.974482
O2RNE8IBXP4R0TD8PU41,201612,993007,3,-4238.365664
O2RNE8IBXP4R0TD8PU41,201312,993008,1,9.806
O2RNE8IBXP4R0TD8PU41,201412,993008,2,-18.64907038
O2RNE8IBXP4R0TD8PU41,201412,993008,3,-42.41911164
O2RNE8IBXP4R0TD8PU41,201512,993008,2,-11.18944223
O2RNE8IBXP4R0TD8PU41,201512,993008,3,-25.64143499
O2RNE8IBXP4R0TD8PU41,201612,993008,2,-7.459628154
O2RNE8IBXP4R0TD8PU41,201612,993008,3,-17.96497666
O2RNE8IBXP4R0TD8PU41,201312,993009,1,-20.569904
O2RNE8IBXP4R0TD8PU41,201412,993009,2,-20.502
O2RNE8IBXP4R0TD8PU41,201412,993009,3,-945.502
O2RNE8IBXP4R0TD8PU41,201512,993009,2,-20.502
O2RNE8IBXP4R0TD8PU41,201512,993009,3,-420.502
O2RNE8IBXP4R0TD8PU41,201612,993009,2,-20.502
O2RNE8IBXP4R0TD8PU41,201612,993009,3,-20.502
O2RNE8IBXP4R0TD8PU41,201312,993010,1,1427.6381397
O2RNE8IBXP4R0TD8PU41,201412,993010,2,850.5423758
O2RNE8IBXP4R0TD8PU41,201412,993010,3,-2539.143185
O2RNE8IBXP4R0TD8PU41,201512,993010,2,1801.1246727
O2RNE8IBXP4R0TD8PU41,201512,993010,3,-2177.196457
O2RNE8IBXP4R0TD8PU41,201612,993010,2,2370.6120475
O2RNE8IBXP4R0TD8PU41,201612,993010,3,-1679.485992
O2RNE8IBXP4R0TD8PU41,201312,993011,1,522.171
O2RNE8IBXP4R0TD8PU41,201412,993011,2,572.171
O2RNE8IBXP4R0TD8PU41,201412,993011,3,469.26196887
O2RNE8IBXP4R0TD8PU41,201512,993011,2,572.171
O2RNE8IBXP4R0TD8PU41,201512,993011,3,469.26196887
O2RNE8IBXP4R0TD8PU41,201612,993011,2,572.171
O2RNE8IBXP4R0TD8PU41,201612,993011,3,469.26196887
O2RNE8IBXP4R0TD8PU41,201312,993012,1,1949.8091397
O2RNE8IBXP4R0TD8PU41,201412,993012,2,1422.7133758
O2RNE8IBXP4R0TD8PU41,201412,993012,3,-2069.881216
O2RNE8IBXP4R0TD8PU41,201512,993012,2,2373.2956727
O2RNE8IBXP4R0TD8PU41,201512,993012,3,-1707.934488
O2RNE8IBXP4R0TD8PU41,201612,993012,2,2942.7830475
O2RNE8IBXP4R0TD8PU41,201612,993012,3,-1210.224023
O2RNE8IBXP4R0TD8PU41,201312,993013,1,-155.416098
O2RNE8IBXP4R0TD8PU41,201412,993013,2,-426.8140127
O2RNE8IBXP4R0TD8PU41,201412,993013,3,313.88168068
O2RNE8IBXP4R0TD8PU41,201512,993013,2,-711.9887018
O2RNE8IBXP4R0TD8PU41,201512,993013,3,377.27768341
O2RNE8IBXP4R0TD8PU41,201612,993013,2,-882.8349142
O2RNE8IBXP4R0TD8PU41,201612,993013,3,363.06720689
O2RNE8IBXP4R0TD8PU41,201312,993014,1,1794.3930417
O2RNE8IBXP4R0TD8PU41,201412,993014,2,995.89936306
O2RNE8IBXP4R0TD8PU41,201412,993014,3,-1755.999536
O2RNE8IBXP4R0TD8PU41,201512,993014,2,1661.3069709
O2RNE8IBXP4R0TD8PU41,201512,993014,3,-1330.656805
O2RNE8IBXP4R0TD8PU41,201612,993014,2,2059.9481332
O2RNE8IBXP4R0TD8PU41,201612,993014,3,-847.1568161
O2RNE8IBXP4R0TD8PU41,201312,993015,1,1448.3930417
O2RNE8IBXP4R0TD8PU41,201412,993015,2,873.89936306
O2RNE8IBXP4R0TD8PU41,201412,993015,3,-1581.447209
O2RNE8IBXP4R0TD8PU41,201512,993015,2,1483.812436
O2RNE8IBXP4R0TD8PU41,201512,993015,3,-1212.465358
O2RNE8IBXP4R0TD8PU41,201612,993015,2,1844.4299082
O2RNE8IBXP4R0TD8PU41,201612,993015,3,-776.4943028
O2RNE8IBXP4R0TD8PU41,201312,993016,1,672.16748572
O2RNE8IBXP4R0TD8PU41,201412,993016,2,630.43284584
O2RNE8IBXP4R0TD8PU41,201412,993016,3,-1581.442602
O2RNE8IBXP4R0TD8PU41,201512,993016,2,897.91227163
O2RNE8IBXP4R0TD8PU41,201512,993016,3,-1212.461665
O2RNE8IBXP4R0TD8PU41,201612,993016,2,1081.6935096
O2RNE8IBXP4R0TD8PU41,201612,993016,3,-776.4981636
O2RNE8IBXP4R0TD8PU41,201312,993017,1,776.225556
O2RNE8IBXP4R0TD8PU41,201412,993017,2,243.46651722
O2RNE8IBXP4R0TD8PU41,201412,993017,3,-0.004606517
O2RNE8IBXP4R0TD8PU41,201512,993017,2,585.90016438
O2RNE8IBXP4R0TD8PU41,201512,993017,3,-0.003693656
O2RNE8IBXP4R0TD8PU41,201612,993017,2,762.73639862
O2RNE8IBXP4R0TD8PU41,201612,993017,3,0.003860761
O2RNE8IBXP4R0TD8PU41,201312,993101,1,268546.72709
O2RNE8IBXP4R0TD8PU41,201412,993101,2,275504.1998
O2RNE8IBXP4R0TD8PU41,201412,993101,3,282669.80136
O2RNE8IBXP4R0TD8PU41,201512,993101,2,277213.34902
O2RNE8IBXP4R0TD8PU41,201512,993101,3,287831.36413
O2RNE8IBXP4R0TD8PU41,201612,993101,2,279494.62213
O2RNE8IBXP4R0TD8PU41,201612,993101,3,290813.72216
O2RNE8IBXP4R0TD8PU41,201312,993102,1,3227.2792295
O2RNE8IBXP4R0TD8PU41,201412,993102,2,5245.4846041
O2RNE8IBXP4R0TD8PU41,201412,993102,3,8262.0142294
O2RNE8IBXP4R0TD8PU41,201512,993102,2,6241.2489074
O2RNE8IBXP4R0TD8PU41,201512,993102,3,11112.147944
O2RNE8IBXP4R0TD8PU41,201612,993102,2,6921.3970611
O2RNE8IBXP4R0TD8PU41,201612,993102,3,12931.363748
O2RNE8IBXP4R0TD8PU41,201312,993103,1,265319.44786
O2RNE8IBXP4R0TD8PU41,201412,993103,2,270258.71519
O2RNE8IBXP4R0TD8PU41,201412,993103,3,274407.78713
O2RNE8IBXP4R0TD8PU41,201512,993103,2,270972.10011
O2RNE8IBXP4R0TD8PU41,201512,993103,3,276719.21619
O2RNE8IBXP4R0TD8PU41,201612,993103,2,272573.22507
O2RNE8IBXP4R0TD8PU41,201612,993103,3,277882.35841
O2RNE8IBXP4R0TD8PU41,201312,993104,1,33997.079183
O2RNE8IBXP4R0TD8PU41,201412,993104,2,33997.079183
O2RNE8IBXP4R0TD8PU41,201412,993104,3,42245.377167
O2RNE8IBXP4R0TD8PU41,201512,993104,2,33997.079183
O2RNE8IBXP4R0TD8PU41,201512,993104,3,43986.090532
O2RNE8IBXP4R0TD8PU41,201612,993104,2,33997.079183
O2RNE8IBXP4R0TD8PU41,201612,993104,3,45305.072613
O2RNE8IBXP4R0TD8PU41,201312,993105,1,40570.936305
O2RNE8IBXP4R0TD8PU41,201412,993105,2,40571
O2RNE8IBXP4R0TD8PU41,201412,993105,3,40571
O2RNE8IBXP4R0TD8PU41,201512,993105,2,41544
O2RNE8IBXP4R0TD8PU41,201512,993105,3,41220
O2RNE8IBXP4R0TD8PU41,201612,993105,2,42161
O2RNE8IBXP4R0TD8PU41,201612,993105,3,40940
O2RNE8IBXP4R0TD8PU41,201312,993106,1,0
O2RNE8IBXP4R0TD8PU41,201412,993106,2,0
O2RNE8IBXP4R0TD8PU41,201412,993106,3,0
O2RNE8IBXP4R0TD8PU41,201512,993106,2,0
O2RNE8IBXP4R0TD8PU41,201512,993106,3,0
O2RNE8IBXP4R0TD8PU41,201612,993106,2,0
O2RNE8IBXP4R0TD8PU41,201612,993106,3,0
O2RNE8IBXP4R0TD8PU41,201312,993107,1,343114.74258
O2RNE8IBXP4R0TD8PU41,201412,993107,2,350072.27898
O2RNE8IBXP4R0TD8PU41,201412,993107,3,365486.17852
O2RNE8IBXP4R0TD8PU41,201512,993107,2,352754.4282
O2RNE8IBXP4R0TD8PU41,201512,993107,3,373037.45466
O2RNE8IBXP4R0TD8PU41,201612,993107,2,355652.70131
O2RNE8IBXP4R0TD8PU41,201612,993107,3,377058.79477
O2RNE8IBXP4R0TD8PU41,201312,993108,1,0
O2RNE8IBXP4R0TD8PU41,201412,993108,2,-3.63798E-11
O2RNE8IBXP4R0TD8PU41,201412,993108,3,5.820766E-11
O2RNE8IBXP4R0TD8PU41,201512,993108,2,-3.63798E-11
O2RNE8IBXP4R0TD8PU41,201512,993108,3,7.275958E-12
O2RNE8IBXP4R0TD8PU41,201612,993108,2,-3.63798E-11
O2RNE8IBXP4R0TD8PU41,201612,993108,3,8.731149E-11
O2RNE8IBXP4R0TD8PU41,201312,993201,1,15071.943991
O2RNE8IBXP4R0TD8PU41,201312,993202,1,2248.6147905
O2RNE8IBXP4R0TD8PU41,201312,993203,1,3674.4442788
O2RNE8IBXP4R0TD8PU41,201312,993204,1,20995.00306
O2RNE8IBXP4R0TD8PU41,201312,993205,1,2386.94534
O2RNE8IBXP4R0TD8PU41,201412,993205,2,3702.8649145
O2RNE8IBXP4R0TD8PU41,201412,993205,3,5238.5449583
O2RNE8IBXP4R0TD8PU41,201512,993205,2,4277.3703977
O2RNE8IBXP4R0TD8PU41,201512,993205,3,6778.2733252
O2RNE8IBXP4R0TD8PU41,201612,993205,2,4680.9594295
O2RNE8IBXP4R0TD8PU41,201612,993205,3,7728.4977024
O2RNE8IBXP4R0TD8PU41,201312,993206,1,840.33388951
O2RNE8IBXP4R0TD8PU41,201412,993206,2,1542.6196896
O2RNE8IBXP4R0TD8PU41,201412,993206,3,3023.4692711
O2RNE8IBXP4R0TD8PU41,201512,993206,2,1963.8785097
O2RNE8IBXP4R0TD8PU41,201512,993206,3,4333.8746187
O2RNE8IBXP4R0TD8PU41,201612,993206,2,2240.4376316
O2RNE8IBXP4R0TD8PU41,201612,993206,3,5202.8660451
O2RNE8IBXP4R0TD8PU41,201312,993207,1,3227.2792295
O2RNE8IBXP4R0TD8PU41,201412,993207,2,5245.4846041
O2RNE8IBXP4R0TD8PU41,201412,993207,3,8262.0142294
O2RNE8IBXP4R0TD8PU41,201512,993207,2,6241.2489074
O2RNE8IBXP4R0TD8PU41,201512,993207,3,11112.147944
O2RNE8IBXP4R0TD8PU41,201612,993207,2,6921.3970611
O2RNE8IBXP4R0TD8PU41,201612,993207,3,12931.363748
O2RNE8IBXP4R0TD8PU41,201312,993208,1,2438.4144877
O2RNE8IBXP4R0TD8PU41,201412,993208,2,2453.7528154
O2RNE8IBXP4R0TD8PU41,201412,993208,3,2475.4834914
O2RNE8IBXP4R0TD8PU41,201512,993208,2,2467.4536194
O2RNE8IBXP4R0TD8PU41,201512,993208,3,2501.409282
O2RNE8IBXP4R0TD8PU41,201612,993208,2,2472.5529681
O2RNE8IBXP4R0TD8PU41,201612,993208,3,2527.3707778
O2RNE8IBXP4R0TD8PU41,201312,993209,1,95.265512342
